|央视频道,#genre#
咪咕视频8M6,http://39.134.66.66/PLTV/88888888/224/3221225766/index.m3u8
咪咕视频8M7,http://39.134.66.66/PLTV/88888888/224/3221225760/index.m3u8
咪咕视频8M8,http://39.134.66.66/PLTV/88888888/224/3221225756/index.m3u8
咪咕视频8M9,http://39.134.66.66/PLTV/88888888/224/3221225745/index.m3u8
咪咕视频8M10,http://39.134.66.66/PLTV/88888888/224/3221225735/index.m3u8
咪咕视频8M11,http://39.134.66.66/PLTV/88888888/224/3221225741/index.m3u8
咪咕视频8M12,http://39.134.66.66/PLTV/88888888/224/3221225739/index.m3u8
咪咕视频8M13,http://39.134.66.66/PLTV/88888888/224/3221225654/index.m3u8
咪咕视频 30M2160HDR,http://39.134.66.66/PLTV/88888888/224/3221225655/index.m3u8
咪咕直播,http://39.134.66.66/PLTV/88888888/224/3221225782/index.m3u8
内蒙古卫视,http://39.134.66.66/PLTV/88888888/224/3221225577/index.m3u8
宁夏卫视,http://39.134.66.66/PLTV/88888888/224/3221225579/index.m3u8
七台河公共,http://39.134.66.66/PLTV/88888888/224/3221225800/index.m3u8
青海安多卫视,http://39.134.66.66/PLTV/88888888/224/3221225531/index.m3u8
青海卫视,http://39.134.66.66/PLTV/88888888/224/3221225573/index.m3u8
求索动物8M,http://39.134.66.66/PLTV/88888888/224/3221225730/index.m3u8
求索纪录8M,http://39.134.66.66/PLTV/88888888/224/3221225713/index.m3u8
求索科学8M,http://39.134.66.66/PLTV/88888888/224/3221225728/index.m3u8
求索生活8M,http://39.134.66.66/PLTV/88888888/224/3221225715/index.m3u8
山东教育卫视,http://39.134.66.66/PLTV/88888888/224/3221225558/index.m3u8
山西卫视,http://39.134.66.66/PLTV/88888888/224/3221225496/index.m3u8
陕西卫视,http://39.134.66.66/PLTV/88888888/224/3221225567/index.m3u8
上海哈哈炫动,http://39.134.66.66/PLTV/88888888/224/3221225534/index.m3u8
上海纪实人文,http://39.134.66.66/PLTV/88888888/224/3221225673/index.m3u8
深圳卫视,http://39.134.66.66/PLTV/88888888/224/3221225668/index.m3u8
四川康巴卫视,http://39.134.66.66/PLTV/88888888/224/3221225527/index.m3u8
天津卫视,http://39.134.66.66/PLTV/88888888/224/3221225665/index.m3u8
西藏卫视,http://39.134.66.66/PLTV/88888888/224/3221225570/index.m3u8
新疆卫视,http://39.134.66.66/PLTV/88888888/224/3221225582/index.m3u8
浙江卫视,http://39.134.66.66/PLTV/88888888/224/3221225514/index.m3u8
中国教育1,http://39.134.66.66/PLTV/88888888/224/3221225563/index.m3u8
爱情喜剧,http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
超级电视剧,http://39.134.66.66/PLTV/88888888/224/3221225637/index.m3u8
超级电影,http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
超级体育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
超级综艺,http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8
潮妈辣婆,http://39.134.66.66/PLTV/88888888/224/3221225542/index.m3u8
东北热剧,http://39.134.66.66/PLTV/88888888/224/3221225679/index.m3u8
动作电影,http://39.134.66.66/PLTV/88888888/224/3221225555/index.m3u8
古装剧场,http://39.134.66.66/PLTV/88888888/224/3221225524/index.m3u8
家庭剧场,http://39.134.66.66/PLTV/88888888/224/3221225538/index.m3u8
家庭剧场,http://39.134.66.66/PLTV/88888888/224/3221225682/index.m3u8
金牌综艺,http://39.134.66.66/PLTV/88888888/224/3221225525/index.m3u8
惊悚悬疑,http://39.134.66.66/PLTV/88888888/224/3221225553/index.m3u8
精品大剧,http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
精品纪录,http://39.134.66.66/PLTV/88888888/224/3221225545/index.m3u8
精品体育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
军旅剧场,http://39.134.66.66/PLTV/88888888/224/3221225560/index.m3u8
军事评论,http://39.134.66.66/PLTV/88888888/224/3221225535/index.m3u8
明星大片,http://39.134.66.66/PLTV/88888888/224/3221225550/index.m3u8
农业致富,http://39.134.66.66/PLTV/88888888/224/3221225552/index.m3u8
武搏世界,http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8
炫舞未来,http://39.134.66.66/PLTV/88888888/224/3221225646/index.m3u8
怡伴健康,http://39.134.66.66/PLTV/88888888/224/3221225571/index.m3u8
中国功夫,http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8
北京冬奥纪实,http://39.134.66.66/PLTV/88888888/224/3221225670/index.m3u8
北京卡酷少儿,http://39.134.66.66/PLTV/88888888/224/3221225562/index.m3u8

|虎牙影视,#genre#
龙岭迷窟,https://live.metshop.top/huya/29465863#http://cfss.cc/cdn/hy/29465863.flv
南海归墟,https://live.metshop.top/huya/11352883#http://cfss.cc/cdn/hy/11352883.flv
雮尘珠,https://live.metshop.top/huya/11601957#http://cfss.cc/cdn/hy/11601957.flv
云南虫谷,https://live.metshop.top/huya/11352898#http://cfss.cc/cdn/hy/11352898.flv
古墓系列,https://live.metshop.top/huya/11352913#http://cfss.cc/cdn/hy/11352913.flv
林正英,http://43.138.170.29:35455/huya/11342421
沈腾,http://43.138.170.29:35455/huya/11601968
猫和老鼠,http://43.138.170.29:35455/huya/11352879
成龙,http://43.138.170.29:35455/huya/11342386
李连杰,http://43.138.170.29:35455/huya/11342390
刘德华,http://43.138.170.29:35455/huya/11342424
王晶,http://43.138.170.29:35455/huya/11602058
海贼王,http://43.138.170.29:35455/huya/16913382
中华小当家,http://43.138.170.29:35455/huya/11342413
杰森·斯坦森,http://43.138.170.29:35455/huya/21059588
喜剧专场,http://43.138.170.29:35455/huya/11602044
甄子丹,http://43.138.170.29:35455/huya/11352935
巨石强森,http://43.138.170.29:35455/huya/21059581
洪金宝,http://43.138.170.29:35455/huya/11279251
詹姆斯邦德,http://43.138.170.29:35455/huya/21059585
徐克,http://43.138.170.29:35455/huya/11352909
周润发,http://43.138.170.29:35455/huya/11342387
徐峥,http://43.138.170.29:35455/huya/11602043
许氏三杰,http://43.138.170.29:35455/huya/11602033
黄渤,http://43.138.170.29:35455/huya/11352876
张卫健,http://43.138.170.29:35455/huya/11342423
斗罗大陆,http://43.138.170.29:35455/huya/11352906
百鸟朝凤,http://43.138.170.29:35455/huya/15894162
陈翔六点半,http://43.138.170.29:35455/huya/11274154
电锯惊魂系列,http://43.138.170.29:35455/huya/11352903
港台电影,http://43.138.170.29:35455/huya/880261
高分电影,http://43.138.170.29:35455/huya/16615910
搞笑僵尸片,http://43.138.170.29:35455/huya/11352963
国产青春,http://43.138.170.29:35455/huya/11602075
爽文短剧,http://43.138.170.29:35455/huya/21059587
黑帮斗争,http://43.138.170.29:35455/huya/11342419
红海行动,http://43.138.170.29:35455/huya/11601986
金庸武侠,http://43.138.170.29:35455/huya/11342435
大鹏电影,http://43.138.170.29:35455/huya/11352897
经典悬疑,http://43.138.170.29:35455/huya/11352962
经典好片,http://43.138.170.29:35455/huya/11342427
经典喜剧,http://43.138.170.29:35455/huya/11352894
精彩不断,http://43.138.170.29:35455/huya/24396428
精忠岳飞,http://43.138.170.29:35455/huya/11336578
警匪,http://43.138.170.29:35455/huya/11352886
救援电影,http://43.138.170.29:35455/huya/21059586
科幻电影,http://43.138.170.29:35455/huya/11602034
麻雀,http://43.138.170.29:35455/huya/11352881
命案十三宗,http://43.138.170.29:35455/huya/11601981
魔法世界,http://43.138.170.29:35455/huya/21059580
欧美电影,http://43.138.170.29:35455/huya/11352880
欧美电影,http://43.138.170.29:35455/huya/21059581
欧美娱乐,http://43.138.170.29:35455/huya/21059574
经典老剧,http://43.138.170.29:35455/huya/11601970

|YY电影,#genre#
YY电影1,https://live.metshop.top/yy/1382749892
YY电影2,https://live.metshop.top/yy/1382735573
YY电影3,https://live.metshop.top/yy/24921161
YY电影4,https://live.metshop.top/yy/1382736803
YY电影5,https://live.metshop.top/yy/1354930924
YY电影6,https://live.metshop.top/yy/1382745095
YY电影7,https://live.metshop.top/yy/1355171357
YY电影8,https://live.metshop.top/yy/24066336
YY电影9,https://live.metshop.top/yy/1354143966
李连杰,https://live.metshop.top/yy/1459869766
成龍,https://live.metshop.top/yy/1354888751
林正英1,https://live.metshop.top/yy/1351505899
林正英2,https://live.metshop.top/yy/1353685311
電影輪播,https://live.metshop.top/yy/1353059120
歐美電影,https://live.metshop.top/yy/24923327
歐美科幻,https://live.metshop.top/yy/37988782
歐美動作,https://live.metshop.top/yy/1382745089
連續劇台,https://live.metshop.top/yy/1352227227
剧场频道,https://live.metshop.top/yy/1382702247
剧场怀旧,https://live.metshop.top/yy/1382627144
菲菲影院,https://live.metshop.top/yy/1456668939
幸福影院,https://live.metshop.top/yy/1382737886
经典鬼片,https://live.metshop.top/yy/29460894
米娜影院,https://live.metshop.top/yy/1382690078
豪哥影院,https://live.metshop.top/yy/23402146
绝版电影,https://live.metshop.top/yy/1454587259
港片电影,https://live.metshop.top/yy/1355479289
泡芙影院,https://live.metshop.top/yy/24407222
数码测评,https://live.metshop.top/yy/11352878
速度与激情,https://live.metshop.top/yy/1382749892
林正英电影,https://live.metshop.top/yy/34229877
林正英鬼片,https://live.metshop.top/yy/1351505899
菲菲影院,https://live.metshop.top/yy/1456668939
幸福影视,https://live.metshop.top/yy/1382737886
豪哥影视,https://live.metshop.top/yy/23402146
封神榜,https://live.metshop.top/yy/1353426319
知否知否,https://live.metshop.top/yy/21881901
正阳门下,https://live.metshop.top/yy/1354931580
雍正王朝,https://live.metshop.top/yy/23206872
下饭神剧,https://live.metshop.top/yy/23512910
武林外传,https://live.metshop.top/yy/1355914397
盜暮笔记,https://live.metshop.top/yy/1382702247
神医喜来乐,https://live.metshop.top/yy/1382714119
地下交通站,https://live.metshop.top/yy/1353428972
宰相刘罗锅,https://live.metshop.top/yy/1382745191
隋唐英雄传,https://live.metshop.top/yy/1352475619
豆瓣高分,http://43.138.170.29:35455/douyu/8770422
爱情公寓,http://43.138.170.29:35455/douyu/6863367

|YY直播,#genre#
杨家将,https://live.metshop.top/yy/1382749909
盗慕笔记鬼灯,https://live.metshop.top/yy/1382765507
插翅难逃,https://live.metshop.top/yy/23402146
纪晓岚,https://live.metshop.top/yy/1354143978
纪晓岚,https://live.metshop.top/yy/1352227227
鹿鼎记,https://live.metshop.top/yy/28265277
下饭神剧,https://live.metshop.top/yy/23512910
神医喜来乐,https://live.metshop.top/yy/1382714119
战狼3,https://live.metshop.top/yy/1456668939
玄幻剧,https://live.metshop.top/yy/1356051105
恐怖片,https://live.metshop.top/yy/1355641195
隋唐英雄传 蓝光,https://live.metshop.top/yy/1352475619
幸福满院,https://live.metshop.top/yy/1382737886
地下交通站,https://live.metshop.top/yy/1353428972
新三国,https://live.metshop.top/yy/1382705738
知否知否应是绿肥红瘦,https://live.metshop.top/yy/21881901
正阳门下,https://live.metshop.top/yy/1354931580
康熙微服私访记,https://live.metshop.top/yy/1352811698
林正英,https://live.metshop.top/yy/34229877
倚天屠龙记,https://live.metshop.top/yy/1449856066
举起手来,https://live.metshop.top/yy/1382736877
情满四合院,https://live.metshop.top/yy/1382736888
情满四合院1,https://live.metshop.top/yy/1382736848
战狼4,https://live.metshop.top/yy/1354784284
赵本山,https://live.metshop.top/yy/1382683959
少年包青天,https://live.metshop.top/yy/38498680
绝版电影 女鬼,https://live.metshop.top/yy/1454587259
古惑仔,https://live.metshop.top/yy/1354507447
火蓝刀锋,https://live.metshop.top/yy/1354784966
我和僵尸有个约会,https://live.metshop.top/yy/1354143966
宰相刘罗锅,https://live.metshop.top/yy/1353892468
宰相刘罗锅1,https://live.metshop.top/yy/1382745191
燕双鹰,https://live.metshop.top/yy/1354143942
燕双鹰1,https://live.metshop.top/yy/1352227153
鬼片,https://live.metshop.top/yy/1335509613
雍正王朝,https://live.metshop.top/yy/23206872
YY恐怖电影,https://live.metshop.top/yy/24066336
封神榜,https://live.metshop.top/yy/1353426319
放羊的星星,https://live.metshop.top/yy/1355260662
武侠电视剧,https://live.metshop.top/yy/1459331991
英叔僵尸 3000部,https://live.metshop.top/yy/1353685311
经典鬼片3000部,https://live.metshop.top/yy/29460894
港片,https://live.metshop.top/yy/1355112116
新白娘子传奇,https://live.metshop.top/yy/1354490667
济公游记,https://live.metshop.top/yy/1355265814
动漫1,https://live.metshop.top/yy/25055036
动漫2,https://live.metshop.top/yy/26664495
动漫3,https://live.metshop.top/yy/1382788679
动漫4,https://live.metshop.top/yy/1382747970
动漫5,https://live.metshop.top/yy/23993334
丫头动漫,https://live.metshop.top/yy/1458722520
动漫,https://live.metshop.top/yy/1352866135
24H国漫热播,https://live.metshop.top/yy/1353937086
斗罗斗破超清全屏,https://live.metshop.top/yy/28796627
斗罗斗破,https://live.metshop.top/yy/1354768828
灌篮高手,https://live.metshop.top/yy/1350984033
雪儿动漫,https://live.metshop.top/yy/1354143938
斗罗斗破,https://live.metshop.top/yy/1353098382
斗罗斗破动漫,https://live.metshop.top/yy/1420843376
灌篮高手 ,https://live.metshop.top/yy/1351417866
精彩动漫斗罗斗破,https://live.metshop.top/yy/76101626
罗斗破超清全屏,https://live.metshop.top/yy/1382689904
熊出没之探险日记S1-国漫,https://live.metshop.top/yy/1354930977
超英集结,https://live.metshop.top/yy/1382745091
灌篮高手,https://live.metshop.top/yy/1382735626
斗罗斗破,https://live.metshop.top/yy/35742228
动漫奥斯卡,https://live.metshop.top/yy/1382626335
妖神记之黑狱篇,https://live.metshop.top/yy/1382745173
萌鸡小队S1-国漫,https://live.metshop.top/yy/1382736904
神厨小福贵,https://live.metshop.top/yy/1382736860
动漫6,https://live.metshop.top/yy/1355336008
妖神记,https://live.metshop.top/yy/1382745171
宇宙护卫队--国漫,https://live.metshop.top/yy/1382736837

港片电影,https://live.metshop.top/yy/33897188
高分经典电影,https://live.metshop.top/yy/1382754187
狄仁杰,https://live.metshop.top/yy/1351755386
83射雕英雄传,https://live.metshop.top/yy/1354210357
东北一家人,https://live.metshop.top/yy/1355273385
新三国,https://live.metshop.top/yy/29216766
66车讯,https://live.metshop.top/yy/1382571192
战狼3,https://live.metshop.top/yy/37999586
雪中悍刀行,https://live.metshop.top/yy/1382660835
速度与激情,https://live.metshop.top/yy/1382749892
欢乐集结号,https://live.metshop.top/yy/1382741642
仙侠,https://live.metshop.top/yy/29600150
林正英,https://live.metshop.top/yy/1351505899
神雕侠侣,https://live.metshop.top/yy/1351762426
赵本山,https://live.metshop.top/yy/32160832
石敢当,https://live.metshop.top/yy/1394156613
鹿鼎记-周星驰版,https://live.metshop.top/yy/1354658049
鬼片专场,https://live.metshop.top/yy/1355269576
进来 陪你看电视,https://live.metshop.top/yy/1353518742
泡芙陪你看电影,https://live.metshop.top/yy/24407222
天龙八部,https://live.metshop.top/yy/1351814644
港片鬼片全集,https://live.metshop.top/yy/1459869766
爆笑小品,https://live.metshop.top/yy/1354931503
经典电影,https://live.metshop.top/yy/1355142167
火蓝刀锋,https://live.metshop.top/yy/1382737892
狂飙,https://live.metshop.top/yy/1354790484
天龙八部蓝光,https://live.metshop.top/yy/1355652820
相亲交友电影频道,https://live.metshop.top/yy/1453996620
港片赌片 3000部,https://live.metshop.top/yy/1355076627
燕双鹰系列,https://live.metshop.top/yy/1457622044
探案！探案！,https://live.metshop.top/yy/1382829413
神探狄仁杰2,https://live.metshop.top/yy/1382828767
火凤凰之战狼七,https://live.metshop.top/yy/1463088777
鬼片赌片经典电影,https://live.metshop.top/yy/1351496216
真实案件系列,https://live.metshop.top/yy/1382671124
新主播，求照顾,https://live.metshop.top/yy/29197808
新主播，求照顾1,https://live.metshop.top/yy/1382690406
狄仁杰等你哦,https://live.metshop.top/yy/1457579747
玄幻电影,https://live.metshop.top/yy/1455460998
港片赌片,https://live.metshop.top/yy/24921161
武林外传,https://live.metshop.top/yy/1353852605
小兵张嘎,https://live.metshop.top/yy/1354930225
西游记后传 蓝光,https://live.metshop.top/yy/1353392400
星爷经典-百看不厌,https://live.metshop.top/yy/1382736808
新白娘子传奇-女神赵雅芝,https://live.metshop.top/yy/1354930969
父母爱情,https://live.metshop.top/yy/1354926650
父母爱情1,https://live.metshop.top/yy/1382746276
抗日神剧,https://live.metshop.top/yy/1460889796
鹿鼎记,https://live.metshop.top/yy/1382704650
惊恐鬼怪盗暮,https://live.metshop.top/yy/1382749525
敢死队-精彩动作电影,https://live.metshop.top/yy/1382735573
少年包青天第三部,https://live.metshop.top/yy/1382736814
好先生,https://live.metshop.top/yy/79382500
雪中悍刀行,https://live.metshop.top/yy/1354943110
神探狄仁杰1,https://live.metshop.top/yy/1354930934
成龙经典,https://live.metshop.top/yy/34460526
燕双鹰专场,https://live.metshop.top/yy/23026835
笑傲江湖,https://live.metshop.top/yy/1354930909
神雕侠侣金庸经典,https://live.metshop.top/yy/1382704651
少年包青天,https://live.metshop.top/yy/1382651363
薛元帅传奇,https://live.metshop.top/yy/31313785
破案港剧,https://live.metshop.top/yy/1350670730
经典动漫,https://live.metshop.top/yy/22777075
经典动漫1,https://live.metshop.top/yy/24180320
神探狄仁杰,https://live.metshop.top/yy/38338029
神探狄仁杰1,https://live.metshop.top/yy/1461133588
少年歌行,https://live.metshop.top/yy/1450556636
吃鱼了,https://live.metshop.top/yy/1382764587
新三国,https://live.metshop.top/yy/26744898
超然巨作,https://live.metshop.top/yy/29170933
天道,https://live.metshop.top/yy/1382735574
神探狄仁杰2,https://live.metshop.top/yy/1382736907
天龙八部,https://live.metshop.top/yy/28996058
德爷单挑荒野,https://live.metshop.top/yy/27772604
案发现场,https://live.metshop.top/yy/31368110
经典港片电影,https://live.metshop.top/yy/1382793140
科幻片场,https://live.metshop.top/yy/30668277
超经典,https://live.metshop.top/yy/1450496699
正阳门下小女人,https://live.metshop.top/yy/1508778570
士兵突击,https://live.metshop.top/yy/1382828766
读心神探,https://live.metshop.top/yy/1382736875
二龙湖浩哥【经典搞笑】,https://live.metshop.top/yy/28205255
经典港片 3000部,https://live.metshop.top/yy/1353059120
皮蛋影视 ,https://live.metshop.top/yy/23055599
地下交通站,https://live.metshop.top/yy/1382736795
为什么你一直是单身,https://live.metshop.top/yy/89431014
三国演义94年经典版,https://live.metshop.top/yy/1354936241
怒海潜沙 &重启全集,https://live.metshop.top/yy/1354744544
系列电视剧,https://live.metshop.top/yy/1458015189
动作电影,https://live.metshop.top/yy/24923327
港台鬼片,https://live.metshop.top/yy/1351030377
野山鹰-影视剧,https://live.metshop.top/yy/1354932395
武林外传,https://live.metshop.top/yy/1394000563
彭禺厶鬼怪奇幻系列电影,https://live.metshop.top/yy/1355249116
彭禺厶鬼怪奇幻系列电影1,https://live.metshop.top/yy/1353200190
24小时循环播电视剧,https://live.metshop.top/yy/53320802
花儿开心吧,https://live.metshop.top/yy/1354930984
盗慕恐怖惊辣,https://live.metshop.top/yy/1382748585
高分港片电影,https://live.metshop.top/yy/28099939
变形金刚,https://live.metshop.top/yy/1382736803
布丁-玄幻电影,https://live.metshop.top/yy/1455460998
绝版电影超好看,https://live.metshop.top/yy/59719179
寻秦记-穿越剧经典,https://live.metshop.top/yy/1382749900
军旅电视剧,https://live.metshop.top/yy/1352575322
唐朝鬼事录24h陪你看,https://live.metshop.top/yy/1355171357
风吹半夏,https://live.metshop.top/yy/1354806550
法证先锋Ⅱ,https://live.metshop.top/yy/1354888736
搞笑电影,https://live.metshop.top/yy/29945997
康熙王朝,https://live.metshop.top/yy/1382736818
斗罗斗破,https://live.metshop.top/yy/1354768831
小敏,https://live.metshop.top/yy/1382736890
西游记后传,https://live.metshop.top/yy/1382736846
经典港片,https://live.metshop.top/yy/23531261
第一滴血,https://live.metshop.top/yy/1354932355
李连杰,https://live.metshop.top/yy/74613175
亲爱的热爱的,https://live.metshop.top/yy/1354932433
洪金宝福星系列,https://live.metshop.top/yy/1354924839
林正英 经典鬼片,https://live.metshop.top/yy/1353312849
开饭了大熊猫,https://live.metshop.top/yy/1382741641
父母的爱情,https://live.metshop.top/yy/1382768483
我的体育老师,https://live.metshop.top/yy/1382745169
血色浪漫,https://live.metshop.top/yy/1354926676
张国荣与周润发的兄弟情,https://live.metshop.top/yy/1354930961
赌神-发哥,https://live.metshop.top/yy/1354889044
法证先锋,https://live.metshop.top/yy/1354930939
拆弹专家-刘德华,https://live.metshop.top/yy/1382745111
